ticker    ,sector                ,region                     ,revenue_growth_score,est_revision_1m_score,est_revision_3m_score,revenue_beat_score,revenue_momentum_score,momentum_grade
TNXT      ,Industrials           ,Europe                     ,100.0               ,49.9425              ,49.688333333333325   ,0                 ,57.4                  ,C
SDG       ,Industrials           ,Europe                     ,100.0               ,49.9425              ,49.99933333333333    ,0                 ,57.5                  ,C
APN       ,Consumer Staples      ,Europe                     ,100.0               ,50.078500000000005   ,50.33633333333333    ,0                 ,57.6                  ,C
ASY       ,Industrials           ,Europe                     ,100.0               ,49.8015              ,49.90133333333333    ,0                 ,57.4                  ,C
ADMIE     ,Utilities             ,Europe                     ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
MPCC      ,Industrials           ,Europe                     ,0.0                 ,49.979               ,49.93633333333333    ,100               ,42.5                  ,D
APGN      ,Communication Services,Europe                     ,100.0               ,49.954               ,49.96                ,100               ,77.5                  ,B
OLVAS     ,Consumer Staples      ,Europe                     ,100.0               ,49.909               ,49.836               ,0                 ,57.4                  ,C
BEN       ,Consumer Discretionary,Europe                     ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
MMGRB     ,Industrials           ,Europe                     ,100.0               ,49.9645              ,50.019000000000005   ,0                 ,57.5                  ,C
AVAP      ,Industrials           ,Asia / Pacific             ,100.0               ,50.0035              ,49.801               ,100               ,77.5                  ,B
INSTAL    ,Industrials           ,Europe                     ,100.0               ,50.024499999999996   ,49.782666666666664   ,0                 ,57.5                  ,C
CWR       ,Industrials           ,Europe                     ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
ABS       ,Information Technology,Europe                     ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
DIS       ,Energy                ,Europe                     ,0.0                 ,49.978               ,50.477666666666664   ,100               ,42.6                  ,D
AVON      ,Industrials           ,Europe                     ,100.0               ,50.0035              ,50.34866666666667    ,0                 ,57.6                  ,C
ARH       ,Consumer Discretionary,Europe                     ,0.0                 ,49.9555              ,50.038000000000004   ,0                 ,22.5                  ,F
DSCV      ,Industrials           ,Europe                     ,100.0               ,50.01                ,50.00633333333333    ,0                 ,57.5                  ,C
RPI       ,Information Technology,Europe                     ,0.0                 ,50.8165              ,50.64066666666667    ,0                 ,22.8                  ,F
SCANFL    ,Information Technology,Europe                     ,0.0                 ,49.867               ,49.873999999999995   ,0                 ,22.4                  ,F
KRI       ,Consumer Staples      ,Europe                     ,100.0               ,49.9425              ,49.99933333333333    ,0                 ,57.5                  ,C
SDIPB     ,Industrials           ,Europe                     ,100.0               ,49.844               ,49.86566666666666    ,0                 ,57.4                  ,C
PEXIP     ,Information Technology,Europe                     ,100.0               ,49.9715              ,50.097               ,0                 ,57.5                  ,C
SATS      ,Consumer Discretionary,Europe                     ,100.0               ,50.007999999999996   ,49.83566666666667    ,0                 ,57.5                  ,C
GBG       ,Information Technology,Europe                     ,100.0               ,50.014               ,50.05966666666667    ,0                 ,57.5                  ,C
ALLIGOB   ,Industrials           ,Europe                     ,100.0               ,49.934               ,49.89633333333333    ,0                 ,57.5                  ,C
WSU       ,Industrials           ,Europe                     ,100.0               ,49.873               ,49.974999999999994   ,100               ,77.5                  ,B
RKH       ,Energy                ,Europe                     ,50.0                ,50.0                 ,50.0                 ,0                 ,40.0                  ,D
PIA       ,Consumer Discretionary,Europe                     ,0.0                 ,49.9425              ,48.86266666666666    ,0                 ,22.3                  ,F
OCI       ,Materials             ,Europe                     ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
CEN       ,Industrials           ,Europe                     ,100.0               ,49.9425              ,49.99933333333333    ,100               ,77.5                  ,B
AEP       ,Consumer Staples      ,Europe                     ,100.0               ,50.0035              ,50.0                 ,0                 ,57.5                  ,C
MILDEF    ,Industrials           ,Europe                     ,100.0               ,49.5185              ,49.214               ,0                 ,57.2                  ,C
MOZN      ,Consumer Discretionary,Europe                     ,100.0               ,49.954               ,49.989333333333335   ,0                 ,57.5                  ,C
ATGR      ,Consumer Staples      ,Europe                     ,100.0               ,49.9425              ,50.291333333333334   ,0                 ,57.5                  ,C
XVIVO     ,Health Care           ,Europe                     ,100.0               ,48.42100000000001    ,47.87833333333333    ,0                 ,56.7                  ,C
IBST      ,Materials             ,Europe                     ,100.0               ,49.998               ,49.51333333333333    ,0                 ,57.4                  ,C
ENRGY     ,Industrials           ,Europe                     ,100.0               ,49.9425              ,49.99933333333333    ,0                 ,57.5                  ,C
ATM       ,Materials             ,Africa / Middle East       ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
EQS       ,Health Care           ,Europe                     ,100.0               ,49.818               ,49.82066666666666    ,0                 ,57.4                  ,C
FLOB      ,Consumer Staples      ,Europe                     ,100.0               ,49.9425              ,48.662333333333336   ,100               ,77.2                  ,B
BETCO     ,Consumer Discretionary,Europe                     ,100.0               ,49.94349999999999    ,49.891999999999996   ,0                 ,57.5                  ,C
OTOEL     ,Consumer Discretionary,Europe                     ,100.0               ,50.0                 ,50.0                 ,100               ,77.5                  ,B
DBV       ,Health Care           ,Europe                     ,0.0                 ,50.0                 ,50.0                 ,100               ,42.5                  ,D
PLSV      ,Energy                ,Latin America and Caribbean,3.393213572853159   ,50.007999999999996   ,49.186               ,100               ,43.5                  ,D
YUBICO    ,Information Technology,Europe                     ,100.0               ,50.1205              ,49.929               ,0                 ,57.5                  ,C
BYS       ,Industrials           ,Europe                     ,0.0                 ,50.0                 ,50.0                 ,100               ,42.5                  ,D
JSG       ,Industrials           ,Europe                     ,100.0               ,50.00549999999999    ,50.012666666666675   ,0                 ,57.5                  ,C
CIR       ,Consumer Discretionary,Europe                     ,0.0                 ,49.9425              ,50.32                ,0                 ,22.5                  ,F
ADX       ,Utilities             ,Europe                     ,0.0                 ,49.9425              ,49.305               ,0                 ,22.3                  ,F
STORYB    ,Communication Services,Europe                     ,100.0               ,50.024499999999996   ,50.686               ,0                 ,57.6                  ,C
RSGN      ,Industrials           ,Europe                     ,100.0               ,49.954               ,49.374               ,0                 ,57.4                  ,C
TPT       ,Consumer Discretionary,Europe                     ,100.0               ,50.0035              ,49.89566666666666    ,0                 ,57.5                  ,C
SCST      ,Consumer Staples      ,Europe                     ,100.0               ,50.024499999999996   ,50.597               ,0                 ,57.6                  ,C
WIX       ,Consumer Discretionary,Europe                     ,100.0               ,50.0035              ,50.02833333333333    ,100               ,77.5                  ,B
MRN       ,Industrials           ,Europe                     ,100.0               ,49.9425              ,49.812999999999995   ,100               ,77.4                  ,B
HDD       ,Industrials           ,Europe                     ,100.0               ,48.932500000000005   ,49.60733333333333    ,100               ,77.2                  ,B
NEDAP     ,Information Technology,Europe                     ,100.0               ,49.9425              ,50.660000000000004   ,0                 ,57.6                  ,C
2GB       ,Industrials           ,Europe                     ,100.0               ,49.9425              ,49.29866666666667    ,0                 ,57.3                  ,C
POMRY     ,Consumer Staples      ,Europe                     ,0.0                 ,49.9425              ,49.99933333333333    ,0                 ,22.5                  ,F
1AT       ,Consumer Discretionary,Europe                     ,0.0                 ,49.9555              ,49.45166666666667    ,0                 ,22.4                  ,F
CHRT      ,Industrials           ,Europe                     ,100.0               ,49.997499999999995   ,49.99666666666667    ,0                 ,57.5                  ,C
MNC       ,Consumer Discretionary,Europe                     ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
GFRD      ,Industrials           ,Europe                     ,100.0               ,50.0035              ,50.012666666666675   ,100               ,77.5                  ,B
TPE       ,Information Technology,Europe                     ,0.0                 ,49.9425              ,48.81766666666667    ,0                 ,22.2                  ,F
ILKKA2    ,Communication Services,Europe                     ,100.0               ,49.9425              ,51.498999999999995   ,100               ,77.8                  ,B
SNT       ,Health Care           ,Europe                     ,100.0               ,49.9555              ,50.095333333333336   ,0                 ,57.5                  ,C
SCHP      ,Industrials           ,Europe                     ,100.0               ,49.948499999999996   ,49.867666666666665   ,0                 ,57.5                  ,C
FIA1S     ,Industrials           ,Europe                     ,100.0               ,48.271499999999996   ,47.794333333333334   ,0                 ,56.6                  ,C
REG1V     ,Health Care           ,Europe                     ,100.0               ,50.09400000000001    ,50.04366666666667    ,0                 ,57.5                  ,C
NRG       ,Communication Services,Europe                     ,100.0               ,49.9425              ,49.34866666666667    ,100               ,77.4                  ,B
KOF       ,Consumer Discretionary,Europe                     ,0.0                 ,49.9425              ,50.029333333333334   ,0                 ,22.5                  ,F
MEGP      ,Consumer Discretionary,Europe                     ,100.0               ,50.0495              ,49.95533333333333    ,0                 ,57.5                  ,C
BOOZT     ,Consumer Discretionary,Europe                     ,100.0               ,50.00600000000001    ,50.34533333333333    ,0                 ,57.6                  ,C
SBT       ,Materials             ,Europe                     ,100.0               ,49.9425              ,49.81133333333334    ,100               ,77.4                  ,B
CHEF      ,Consumer Staples      ,Europe                     ,100.0               ,50.024499999999996   ,50.271               ,0                 ,57.6                  ,C
NTG       ,Industrials           ,Europe                     ,100.0               ,49.941500000000005   ,49.757               ,0                 ,57.4                  ,C
SPG       ,Materials             ,Europe                     ,100.0               ,49.82                ,49.64                ,0                 ,57.4                  ,C
RVRC      ,Consumer Discretionary,Europe                     ,100.0               ,49.987500000000004   ,50.21                ,0                 ,57.5                  ,C
MARR      ,Consumer Staples      ,Europe                     ,100.0               ,49.9425              ,49.50733333333333    ,0                 ,57.4                  ,C
PNL       ,Industrials           ,Europe                     ,100.0               ,49.9425              ,49.10166666666667    ,100               ,77.3                  ,B
ICOP      ,Industrials           ,Europe                     ,100.0               ,49.9425              ,49.99933333333333    ,0                 ,57.5                  ,C
DSPW      ,Industrials           ,Europe                     ,100.0               ,49.942               ,48.687               ,0                 ,57.2                  ,C
WIIT      ,Information Technology,Europe                     ,100.0               ,49.9425              ,49.852999999999994   ,0                 ,57.5                  ,C
PHN       ,Consumer Staples      ,Europe                     ,100.0               ,49.9425              ,50.035666666666664   ,0                 ,57.5                  ,C
CICN      ,Information Technology,Europe                     ,100.0               ,49.546               ,49.64533333333333    ,0                 ,57.3                  ,C
PHAR      ,Energy                ,Europe                     ,0.0                 ,57.339000000000006   ,48.68300000000001    ,100               ,44.1                  ,D
EBROM     ,Consumer Discretionary,Europe                     ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
ADN1      ,Information Technology,Europe                     ,100.0               ,49.9425              ,49.449333333333335   ,0                 ,57.4                  ,C
WAGA      ,Energy                ,Europe                     ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
SNTIA     ,Industrials           ,Europe                     ,0.0                 ,50.003               ,50.17733333333333    ,0                 ,22.5                  ,F
SHF       ,Information Technology,Europe                     ,100.0               ,49.9425              ,50.772000000000006   ,100               ,77.6                  ,B
D6H       ,Information Technology,Europe                     ,100.0               ,50.062               ,50.07966666666667    ,0                 ,57.5                  ,C
HANZA     ,Information Technology,Europe                     ,100.0               ,50.024499999999996   ,49.82066666666666    ,0                 ,57.5                  ,C
INTRUM    ,Industrials           ,Europe                     ,100.0               ,50.2795              ,52.75300000000001    ,0                 ,58.1                  ,C
EVPL      ,Communication Services,Europe                     ,100.0               ,50.0035              ,50.00233333333334    ,0                 ,57.5                  ,C
EGLA      ,Industrials           ,Europe                     ,100.0               ,49.9425              ,47.761               ,0                 ,57.0                  ,C
CCR       ,Consumer Staples      ,Europe                     ,100.0               ,49.9715              ,49.852000000000004   ,0                 ,57.5                  ,C
DOV       ,Industrials           ,Europe                     ,100.0               ,49.9425              ,50.00433333333334    ,0                 ,57.5                  ,C
QDT       ,Information Technology,Europe                     ,100.0               ,49.916               ,49.672333333333334   ,0                 ,57.4                  ,C
APR       ,Consumer Discretionary,Europe                     ,100.0               ,49.9555              ,50.038000000000004   ,0                 ,57.5                  ,C
MN        ,Communication Services,Europe                     ,100.0               ,49.7775              ,49.98233333333334    ,0                 ,57.4                  ,C
RECT      ,Industrials           ,Europe                     ,100.0               ,49.890499999999996   ,49.830999999999996   ,100               ,77.4                  ,B
JEN       ,Industrials           ,Europe                     ,100.0               ,49.9425              ,50.17866666666666    ,0                 ,57.5                  ,C
ENC       ,Materials             ,Europe                     ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
AMS       ,Health Care           ,Europe                     ,100.0               ,49.987               ,49.986666666666665   ,0                 ,57.5                  ,C
GFM       ,Materials             ,Europe                     ,0.0                 ,49.4545              ,49.64566666666667    ,0                 ,22.3                  ,F
FUTR      ,Communication Services,Europe                     ,0.0                 ,49.985               ,50.05833333333334    ,100               ,42.5                  ,D
GFT       ,Information Technology,Europe                     ,100.0               ,50.357000000000006   ,50.217999999999996   ,100               ,77.6                  ,B
NWRN      ,Health Care           ,Europe                     ,100.0               ,50.0                 ,50.0                 ,100               ,77.5                  ,B
SECARE    ,Health Care           ,Europe                     ,100.0               ,50.024499999999996   ,49.64133333333333    ,0                 ,57.4                  ,C
BHG       ,Consumer Discretionary,Europe                     ,0.0                 ,49.9775              ,49.828               ,0                 ,22.5                  ,F
BOWL      ,Consumer Discretionary,Europe                     ,100.0               ,49.8245              ,49.873666666666665   ,0                 ,57.4                  ,C
MEKKO     ,Consumer Discretionary,Europe                     ,100.0               ,49.9425              ,49.929               ,0                 ,57.5                  ,C
MTHH      ,Industrials           ,Europe                     ,100.0               ,49.941500000000005   ,50.0                 ,100               ,77.5                  ,B
RNK       ,Consumer Discretionary,Europe                     ,100.0               ,49.915000000000006   ,49.84166666666667    ,0                 ,57.4                  ,C
EOLUB     ,Industrials           ,Europe                     ,100.0               ,50.024499999999996   ,46.68466666666667    ,100               ,76.8                  ,B
SBO       ,Energy                ,Europe                     ,0.0                 ,49.555               ,49.25433333333333    ,0                 ,22.2                  ,F
LPE       ,Consumer Staples      ,Europe                     ,100.0               ,49.9425              ,49.55266666666667    ,100               ,77.4                  ,B
TRUEB     ,Information Technology,Europe                     ,100.0               ,49.6605              ,49.55166666666667    ,100               ,77.3                  ,B
HFG       ,Consumer Staples      ,Europe                     ,100.0               ,49.972500000000004   ,49.87733333333333    ,100               ,77.5                  ,B
MEDX      ,Health Care           ,Europe                     ,100.0               ,49.954               ,50.971333333333334   ,0                 ,57.7                  ,C
FACC      ,Industrials           ,Europe                     ,100.0               ,49.9425              ,51.261333333333326   ,0                 ,57.7                  ,C
JNEO      ,Consumer Discretionary,Europe                     ,100.0               ,50.0035              ,50.012666666666675   ,0                 ,57.5                  ,C
BOUV      ,Information Technology,Europe                     ,100.0               ,50.007999999999996   ,49.929               ,0                 ,57.5                  ,C
ENH       ,Energy                ,Europe                     ,50.0                ,50.7325              ,49.441               ,0                 ,40.1                  ,D
BOI       ,Health Care           ,Europe                     ,100.0               ,49.9425              ,49.99933333333333    ,100               ,77.5                  ,B
MSLH      ,Materials             ,Europe                     ,100.0               ,50.0035              ,50.00766666666666    ,0                 ,57.5                  ,C
RBW       ,Consumer Discretionary,Europe                     ,100.0               ,49.9555              ,49.84966666666667    ,0                 ,57.5                  ,C
YNGA      ,Consumer Discretionary,Europe                     ,100.0               ,50.003               ,50.01833333333333    ,0                 ,57.5                  ,C
ZZB       ,Consumer Discretionary,Europe                     ,100.0               ,50.024499999999996   ,50.69533333333334    ,0                 ,57.6                  ,C
FM        ,Communication Services,Europe                     ,100.0               ,49.9425              ,50.23333333333333    ,0                 ,57.5                  ,C
BAHNB     ,Communication Services,Europe                     ,100.0               ,50.024499999999996   ,50.11233333333334    ,0                 ,57.5                  ,C
MTL       ,Materials             ,Europe                     ,100.0               ,49.378               ,48.228               ,0                 ,57.0                  ,C
CPI       ,Industrials           ,Europe                     ,0.0                 ,49.985               ,50.040000000000006   ,100               ,42.5                  ,D
GSJ       ,Industrials           ,Europe                     ,100.0               ,49.9425              ,50.23733333333333    ,100               ,77.5                  ,B
OHLA      ,Industrials           ,Europe                     ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
EKT       ,Industrials           ,Europe                     ,0.0                 ,49.913999999999994   ,48.675666666666665   ,0                 ,22.2                  ,F
CER       ,Information Technology,Europe                     ,100.0               ,50.0035              ,49.897333333333336   ,0                 ,57.5                  ,C
LBIRD     ,Information Technology,Europe                     ,100.0               ,49.9425              ,50.546               ,0                 ,57.6                  ,C
FILA      ,Industrials           ,Europe                     ,0.0                 ,49.9425              ,50.05966666666667    ,0                 ,22.5                  ,F
STM       ,Industrials           ,Europe                     ,100.0               ,49.9425              ,49.828               ,100               ,77.5                  ,B
NLFSK     ,Industrials           ,Europe                     ,100.0               ,49.941500000000005   ,50.00933333333334    ,0                 ,57.5                  ,C
NOEJ      ,Industrials           ,Europe                     ,0.0                 ,50.0                 ,50.0                 ,100               ,42.5                  ,D
COST      ,Industrials           ,Europe                     ,0.0                 ,50.0035              ,50.012666666666675   ,100               ,42.5                  ,D
FGA       ,Industrials           ,Europe                     ,100.0               ,50.722               ,50.525               ,0                 ,57.8                  ,C
ROS       ,Industrials           ,Europe                     ,100.0               ,49.9425              ,49.431333333333335   ,0                 ,57.4                  ,C
EVS       ,Information Technology,Europe                     ,100.0               ,49.9425              ,49.99933333333333    ,0                 ,57.5                  ,C
BSL       ,Information Technology,Europe                     ,100.0               ,49.9425              ,52.184666666666665   ,0                 ,57.9                  ,C
TRCS      ,Information Technology,Europe                     ,100.0               ,50.0035              ,49.941               ,0                 ,57.5                  ,C
MATAS     ,Consumer Discretionary,Europe                     ,100.0               ,49.56                ,49.665333333333336   ,0                 ,57.3                  ,C
SMCP      ,Consumer Discretionary,Europe                     ,100.0               ,49.9425              ,49.99933333333333    ,100               ,77.5                  ,B
NCC       ,Information Technology,Europe                     ,0.0                 ,50.0035              ,49.71333333333333    ,0                 ,22.4                  ,F
VETN      ,Materials             ,Europe                     ,0.0                 ,49.954               ,47.883               ,100               ,42.1                  ,D
RIEN      ,Industrials           ,Europe                     ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
DFS       ,Consumer Discretionary,Europe                     ,100.0               ,50.0035              ,49.977333333333334   ,0                 ,57.5                  ,C
AVAX      ,Industrials           ,Europe                     ,100.0               ,49.9425              ,49.99933333333333    ,100               ,77.5                  ,B
PRS       ,Communication Services,Europe                     ,18.16715996641019   ,50.0                 ,50.0                 ,0                 ,28.9                  ,F
GHC       ,Health Care           ,Europe                     ,100.0               ,49.9425              ,49.99933333333333    ,0                 ,57.5                  ,C
FTC       ,Information Technology,Europe                     ,100.0               ,50.0035              ,50.212               ,100               ,77.5                  ,B
PRV       ,Industrials           ,Europe                     ,100.0               ,50.041500000000006   ,50.038000000000004   ,100               ,77.5                  ,B
BMY       ,Communication Services,Europe                     ,100.0               ,50.0035              ,50.30233333333334    ,100               ,77.6                  ,B
TGMA3     ,Industrials           ,Latin America and Caribbean,100.0               ,50.0455              ,50.03766666666667    ,0                 ,57.5                  ,C
ATT       ,Materials             ,Europe                     ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
EXPL      ,Materials             ,Europe                     ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
IXX       ,Information Technology,Europe                     ,100.0               ,49.9425              ,49.98366666666667    ,0                 ,57.5                  ,C
FXPO      ,Materials             ,Europe                     ,100.0               ,50.0                 ,50.0                 ,100               ,77.5                  ,B
WPL       ,Communication Services,Europe                     ,100.0               ,49.9555              ,48.001666666666665   ,0                 ,57.1                  ,C
ELIX      ,Industrials           ,Europe                     ,100.0               ,50.0035              ,50.012666666666675   ,0                 ,57.5                  ,C
ITM       ,Industrials           ,Europe                     ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
MHA       ,Industrials           ,Europe                     ,100.0               ,50.0035              ,50.012666666666675   ,0                 ,57.5                  ,C
ALGIL     ,Materials             ,Europe                     ,100.0               ,49.74                ,49.654666666666664   ,100               ,77.4                  ,B
PINE      ,Information Technology,Europe                     ,100.0               ,50.0035              ,49.702               ,0                 ,57.4                  ,C
MARS      ,Consumer Discretionary,Europe                     ,59.40078146881902   ,50.0035              ,50.056999999999995   ,0                 ,43.3                  ,D
ATRAV     ,Consumer Staples      ,Europe                     ,100.0               ,49.9425              ,50.23166666666666    ,0                 ,57.5                  ,C
SGL       ,Industrials           ,Europe                     ,0.0                 ,50.0                 ,50.0                 ,100               ,42.5                  ,D
GPI       ,Health Care           ,Europe                     ,100.0               ,49.9425              ,49.99933333333333    ,0                 ,57.5                  ,C
NOTE      ,Information Technology,Europe                     ,0.0                 ,50.024499999999996   ,50.052               ,0                 ,22.5                  ,F
GKP       ,Energy                ,Latin America and Caribbean,100.0               ,49.977               ,49.242000000000004   ,100               ,77.3                  ,B
SLIGR     ,Consumer Staples      ,Europe                     ,100.0               ,49.527               ,48.986000000000004   ,100               ,77.2                  ,B
TOKMAN    ,Consumer Discretionary,Europe                     ,100.0               ,49.9615              ,49.64533333333333    ,0                 ,57.4                  ,C
HTRO      ,Industrials           ,Europe                     ,0.0                 ,50.024499999999996   ,48.81333333333334    ,0                 ,22.3                  ,F
RST       ,Industrials           ,Europe                     ,100.0               ,49.985               ,49.984               ,0                 ,57.5                  ,C
BPOST     ,Industrials           ,Europe                     ,100.0               ,49.9425              ,48.874               ,100               ,77.3                  ,B
KID       ,Consumer Discretionary,Europe                     ,100.0               ,49.653999999999996   ,49.61566666666667    ,0                 ,57.3                  ,C
ABE       ,Information Technology,Europe                     ,100.0               ,49.9555              ,50.071999999999996   ,0                 ,57.5                  ,C
FAST      ,Consumer Discretionary,Europe                     ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
NICL      ,Consumer Staples      ,Europe                     ,100.0               ,49.9965              ,50.00599999999999    ,100               ,77.5                  ,B
CLCO      ,Energy                ,Europe                     ,0.0                 ,50.541000000000004   ,49.86233333333334    ,100               ,42.6                  ,D
RAIVV     ,Consumer Staples      ,Europe                     ,100.0               ,49.9425              ,50.092666666666666   ,0                 ,57.5                  ,C
FYB       ,Health Care           ,Europe                     ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
PMN       ,Industrials           ,Europe                     ,100.0               ,49.819500000000005   ,49.766666666666666   ,100               ,77.4                  ,B
KCC       ,Industrials           ,Europe                     ,0.0                 ,50.007999999999996   ,49.91433333333333    ,100               ,42.5                  ,D
COOR      ,Industrials           ,Europe                     ,100.0               ,50.024499999999996   ,49.796               ,0                 ,57.5                  ,C
SAMS      ,Consumer Discretionary,Europe                     ,100.0               ,49.9425              ,49.741               ,100               ,77.4                  ,B
CPHN      ,Materials             ,Europe                     ,0.0                 ,49.954               ,49.80766666666667    ,0                 ,22.5                  ,F
JCQ       ,Industrials           ,Europe                     ,0.0                 ,49.9425              ,49.519666666666666   ,0                 ,22.4                  ,F
AMP       ,Information Technology,Europe                     ,100.0               ,49.9425              ,49.99933333333333    ,100               ,77.5                  ,B
IBAB      ,Health Care           ,Europe                     ,100.0               ,49.9425              ,49.047000000000004   ,100               ,77.3                  ,B
PLW       ,Communication Services,Europe                     ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
KOFOL     ,Consumer Staples      ,Europe                     ,100.0               ,49.942               ,50.0                 ,0                 ,57.5                  ,C
ASC       ,Consumer Discretionary,Europe                     ,0.0                 ,50.0                 ,50.0                 ,100               ,42.5                  ,D
EDR       ,Consumer Discretionary,Europe                     ,100.0               ,49.804               ,49.413000000000004   ,0                 ,57.3                  ,C
NFG       ,Communication Services,Europe                     ,0.0                 ,50.0035              ,50.012666666666675   ,100               ,42.5                  ,D
ONTEX     ,Consumer Staples      ,Europe                     ,100.0               ,49.272               ,49.736999999999995   ,100               ,77.3                  ,B
M8G       ,Communication Services,Europe                     ,100.0               ,49.9425              ,49.001666666666665   ,0                 ,57.3                  ,C
NYAB      ,Industrials           ,Europe                     ,100.0               ,50.024499999999996   ,49.21066666666666    ,0                 ,57.3                  ,C
IBS       ,Consumer Discretionary,Europe                     ,100.0               ,49.9425              ,49.397666666666666   ,0                 ,57.4                  ,C
RWY       ,Industrials           ,Europe                     ,100.0               ,49.9425              ,50.03333333333333    ,0                 ,57.5                  ,C
ARAMI     ,Consumer Discretionary,Europe                     ,100.0               ,49.05350000000001    ,48.515               ,100               ,77.0                  ,B
IOT       ,Information Technology,Europe                     ,0.0                 ,49.9425              ,50.863               ,0                 ,22.7                  ,F
CRST      ,Consumer Discretionary,Europe                     ,100.0               ,50.0015              ,49.54966666666667    ,100               ,77.4                  ,B
SGF       ,Consumer Discretionary,Europe                     ,100.0               ,49.9425              ,50.293               ,100               ,77.5                  ,B
CAML      ,Materials             ,Europe                     ,100.0               ,50.146               ,50.05500000000001    ,0                 ,57.5                  ,C
METN      ,Health Care           ,Europe                     ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
REJLB     ,Industrials           ,Europe                     ,100.0               ,49.992000000000004   ,49.98433333333334    ,0                 ,57.5                  ,C
RWS       ,Industrials           ,Europe                     ,0.0                 ,49.9935              ,49.69833333333333    ,0                 ,22.4                  ,F
MULTI     ,Industrials           ,Europe                     ,100.0               ,50.714499999999994   ,50.00633333333333    ,0                 ,57.7                  ,C
BRNL      ,Industrials           ,Europe                     ,100.0               ,49.9425              ,48.928999999999995   ,100               ,77.3                  ,B
TXT       ,Information Technology,Europe                     ,100.0               ,49.9425              ,50.01433333333334    ,0                 ,57.5                  ,C
ILM1      ,Health Care           ,Europe                     ,100.0               ,49.9605              ,49.98466666666667    ,0                 ,57.5                  ,C
TFF       ,Materials             ,Europe                     ,0.0                 ,50.8575              ,50.54233333333333    ,100               ,42.8                  ,D
IDOX      ,Information Technology,Europe                     ,100.0               ,50.0035              ,50.012666666666675   ,0                 ,57.5                  ,C
ECOR      ,Materials             ,Europe                     ,0.0                 ,49.7495              ,50.056               ,0                 ,22.4                  ,F
MEDI      ,Health Care           ,Europe                     ,100.0               ,50.007999999999996   ,50.23833333333333    ,0                 ,57.5                  ,C
SWTQ      ,Industrials           ,Europe                     ,0.0                 ,48.539               ,48.995               ,100               ,41.9                  ,D
PRTC      ,Health Care           ,United States and Canada   ,100.0               ,50.0                 ,50.0                 ,0                 ,57.5                  ,C
ENDUR     ,Industrials           ,Europe                     ,100.0               ,50.007999999999996   ,49.681999999999995   ,0                 ,57.4                  ,C
TLGO      ,Industrials           ,Europe                     ,0.0                 ,50.0                 ,50.0                 ,0                 ,22.5                  ,F
CLTN      ,Health Care           ,Europe                     ,100.0               ,50.144               ,50.073666666666675   ,100               ,77.6                  ,B
MEKO      ,Consumer Discretionary,Europe                     ,100.0               ,50.024499999999996   ,49.791666666666664   ,0                 ,57.5                  ,C
BVB       ,Communication Services,Europe                     ,100.0               ,49.9425              ,49.99933333333333    ,100               ,77.5                  ,B
OTB       ,Consumer Discretionary,Europe                     ,0.0                 ,49.997               ,49.91833333333334    ,0                 ,22.5                  ,F
ENENTO    ,Industrials           ,Europe                     ,100.0               ,49.9425              ,49.995999999999995   ,0                 ,57.5                  ,C
IDUNB     ,Industrials           ,Europe                     ,100.0               ,50.1725              ,50.32133333333333    ,0                 ,57.6                  ,C
HFD       ,Consumer Discretionary,Europe                     ,100.0               ,50.0035              ,50.163999999999994   ,0                 ,57.5                  ,C
MIKN      ,Industrials           ,Europe                     ,100.0               ,49.954               ,49.989333333333335   ,0                 ,57.5                  ,C
IVU       ,Information Technology,Europe                     ,100.0               ,49.9425              ,50.08933333333333    ,100               ,77.5                  ,B
UZU       ,Materials             ,Europe                     ,100.0               ,49.9425              ,49.962999999999994   ,0                 ,57.5                  ,C
SHO       ,Information Technology,Europe                     ,100.0               ,49.9555              ,50.038000000000004   ,0                 ,57.5                  ,C
SWP       ,Information Technology,Europe                     ,100.0               ,49.9425              ,49.88133333333333    ,0                 ,57.5                  ,C
HAYPP     ,Consumer Discretionary,Europe                     ,100.0               ,49.901               ,49.766666666666666   ,0                 ,57.4                  ,C
