ticker,name,region,country,exchange,sector,industry,expected_upside_pct,price_target_mc,var_5_pct,risk_reward_ratio,prob_positive_upside,filtered_upside,kalman_estimate,kalman_variance,expected_return_prob_weighted,achievement_probability,price_target_prob_weighted,confidence_level,analyst_conviction,eps_revision_momentum,analyst_rating_normalized,mc_bullish,kal_bullish,pt_bullish,agreement_score,signal
INSTAL,Instalco AB (publ),Europe,SE,OM,Industrials,Construction and Engineering,8.203157323376503,38.52032400712204,-2.1283492710181293,1.45914262072411,90.08,7.405522564708038,38.23636603303606,0.09090917355296778,9.146067415730338,0.74,38.856,Medium,50.0,0.001395,75.0,True,True,True,3,Strong Bullish (3/3)
LUVE,LU-VE S.p.A.,Europe,IT,BIT,Industrials,Building Products,11.935621574338619,45.0540876836713,2.08085370038536,2.157564462401265,98.436,11.405995688012082,44.84091326442486,0.09090917355296778,10.000000000000002,0.7000000000000001,44.275000000000006,Medium,100.0,0.020115,93.75,True,True,True,3,Strong Bullish (3/3)
VITB,Vitec Software Group AB (publ),Europe,SE,OM,Information Technology,Software,99.18856143182671,472.07689059342937,76.31853696630546,6.037016699977379,100.0,83.89508969289385,435.8313625721584,0.09090917355296778,23.392405063291143,0.28,292.44,Low,71.42857142857143,-0.008045,87.5,True,True,True,3,Strong Bullish (3/3)
MPE,M.P. Evans Group PLC,Europe,GB,AIM,Consumer Staples,Food Products,7.976475451826008,16.03450660459616,2.6836800450605414,2.2891012109858297,100.0,6.792782422516698,15.85872818974373,0.09090917355296778,5.122895622895623,0.85,15.610750000000001,High,75.0,0.071425,100.0,True,True,True,3,Strong Bullish (3/3)
SFQ,SAF-Holland SE,Europe,DE,XTRA,Consumer Discretionary,Automobile Components,6.47619666866862,20.82674406839158,-10.590979825535495,0.6200620572022343,71.768,4.368845763792931,20.414546231397896,0.09090917355296778,4.132924335378323,0.86,20.3684,Low,60.0,-0.009615,80.0,True,True,True,3,Strong Bullish (3/3)
NIIS,Naftna Industrija Srbije a.d.,Europe,RS,BELEX,Energy,Oil Gas and Consumable Fuels,1.3419817010666772,727.6354286136587,-18.809231962815222,0.11155995527582498,54.425999999999995,1.2661444784535967,727.0909173552968,0.09090917355296778,0.7938718662952646,0.57,723.7,Low,0.0,0.00496,37.5,True,True,True,3,Strong Bullish (3/3)
NWL,NewPrinces S.p.A.,Europe,IT,BIT,Consumer Staples,Food Products,47.49658040985037,29.499316081970072,44.0582836761991,23.253490667307553,100.0,43.18185743765966,28.63637148753193,0.09090917355296778,21.375,0.45,24.275000000000002,High,100.0,0.002585,100.0,True,True,True,3,Strong Bullish (3/3)
HTG,Hunting PLC,Europe,GB,LSE,Energy,Energy Equipment and Services,-7.2193158469736085,4.759649097050254,-19.58081788690606,-0.8303510443839638,22.108,-9.560526146554794,4.639545008681739,0.09090917355296778,-12.97017543859649,0.9,4.4646300000000005,Low,55.55555555555556,-0.03575,78.25,False,False,False,0,Strong Bearish (0/3)
OLVAS,Olvi Oyj,Europe,FI,HLSE,Consumer Staples,Beverages,10.135723236547566,37.33601017718962,5.32721562210989,3.3389109348241486,100.0,9.207034382283313,37.02118465559404,0.09090917355296778,8.047197640117993,0.8799999999999999,36.62799999999999,High,66.66666666666667,-0.001465,83.25,True,True,True,3,Strong Bullish (3/3)
PSAN,PSI Software SE,Europe,DE,XTRA,Information Technology,Software,-10.969442535732812,40.33084253131303,-24.726355654375006,-1.5007391341830438,0.0,-7.625935088328404,41.84545140498723,0.09090917355296778,-0.5629139072847682,0.85,45.044999999999995,Medium,50.0,0.0,66.75,False,False,False,0,Strong Bearish (0/3)
KAR,Karnov Group AB (publ),Europe,SE,OM,Communication Services,Interactive Media and Services,52.234794507686196,106.71659094988802,39.4503338085519,5.567724108566619,100.0,47.421518923813196,103.34248476559304,0.09090917355296778,12.796005706134094,0.3,79.07,Medium,100.0,-0.020785,100.0,True,True,True,3,Strong Bullish (3/3)
TNXT,Tinexta S.p.A.,Europe,IT,BIT,Industrials,Professional Services,2.905858010726945,15.600528074426204,-0.7487663202559226,1.0419432182989268,83.294,2.638524826075582,15.560000363633058,0.09090917355296778,-0.949868073878628,0.9,15.016,High,25.0,-0.05497,66.75,True,True,False,2,Bullish (2/3)
ELIOR,Elior Group SA,Europe,FR,ENXTPA,Consumer Discretionary,Hotels Restaurants and Leisure,13.331646312764985,3.116620273601037,0.132779796057903,1.617258874472191,95.268,12.231416078035648,3.0863639421459803,0.09090917355296778,6.327272727272727,0.5800000000000001,2.9240000000000004,Low,0.0,0.006375,52.5,True,True,True,3,Strong Bullish (3/3)
KEMPOWR,Kempower Oyj,Europe,FI,HLSE,Industrials,Electrical Equipment,25.040163069017613,15.655028416241006,4.503914340431318,1.9058042317685255,98.80799999999999,18.007567924230028,14.774547504113599,0.09090917355296778,7.329073482428115,0.37000000000000005,13.437599999999998,Low,50.0,-0.3933,66.75,True,True,True,3,Strong Bullish (3/3)
HFG,HelloFresh SE,Europe,DE,XTRA,Consumer Staples,Consumer Staples Distribution and Retail,94.15961370046115,9.327427842170154,34.6177344734967,2.211006400210328,100.0,76.04086846125936,8.4570033208789,0.09090917355296778,2.8059950041631976,0.05,4.9388,Low,38.46153846153846,0.185615,67.25,True,True,True,3,Strong Bullish (3/3)
KIN,Kinepolis Group NV,Europe,BE,ENXTBR,Communication Services,Entertainment,63.83417396791872,42.433051057690946,49.44904073002094,7.353023028067633,100.0,60.231714987217224,41.50001418168926,0.09090917355296778,25.961389961389962,0.41000000000000003,32.624,Medium,100.0,-0.07741,100.0,True,True,True,3,Strong Bullish (3/3)
WIIT,Wiit S.p.A.,Europe,IT,BIT,Information Technology,IT Services,-3.977842104416364,25.493882921277457,-13.391406896367968,-0.6307148262024034,26.708,-4.143129943468591,25.44999900000909,0.09090917355296778,-6.9491525423728815,0.9,24.705000000000002,Medium,100.0,-0.009005,95.0,False,False,False,0,Strong Bearish (0/3)
ARH,Archicom S.A.,Europe,PL,WSE,Consumer Discretionary,Household Durables,6.572210642680201,52.966388689412064,2.4455558769188603,2.6101192046549473,100.0,5.885317221462228,52.62500265906673,0.09090917355296778,5.586519114688129,0.9,52.4765,High,75.0,0.056565,87.5,True,True,True,3,Strong Bullish (3/3)
ARJOB,Arjo AB (publ),Europe,SE,OM,Health Care,Health Care Equipment and Supplies,12.916982865869377,30.510168770357904,6.125606018567009,2.7327267976119174,100.0,10.867380850336255,29.956366305760856,0.09090917355296778,5.507031828275351,0.6,28.508,Medium,25.0,-0.15763,62.5,True,True,True,3,Strong Bullish (3/3)
SDG,Synergie SE,Europe,FR,ENXTPA,Industrials,Professional Services,40.13522058967167,40.49907875041511,38.945834077422255,56.83674655848939,100.0,36.48949526693514,39.44546413214425,0.09090917355296778,19.26643598615917,0.48000000000000004,34.468,High,100.0,-0.007215,100.0,True,True,True,3,Strong Bullish (3/3)
ZV,Zignago Vetro S.p.A.,Europe,IT,BIT,Materials,Containers and Packaging,14.774513827108086,8.95241207851443,6.319007540956213,2.8103166930089074,100.0,13.11190003167805,8.822728202470888,0.09090917355296778,6.730769230769231,0.5,8.325,Medium,0.0,-0.07693,50.0,True,True,True,3,Strong Bullish (3/3)
BERGB,Bergman & Beving AB (publ),Europe,SE,OM,Industrials,Trading Companies and Distributors,27.34863930211928,348.2985284912962,20.207050608278777,6.099930287981009,100.0,24.596997597512292,340.7727884291961,0.09090917355296778,11.764168190127972,0.45,305.675,High,50.0,0.036785,83.25,True,True,True,3,Strong Bullish (3/3)
ALVDM,Voyageurs du Monde SA,Europe,FR,ENXTPA,Consumer Discretionary,Hotels Restaurants and Leisure,30.092864346580555,199.69254677200115,23.570575089209115,6.5904445609419735,100.0,27.341866727477477,195.46976542667792,0.09090917355296778,13.719869706840392,0.52,174.56000000000003,High,100.0,0.047715,93.75,True,True,True,3,Strong Bullish (3/3)
ATGR,Atlantic Grupa d.d.,Europe,HR,ZGSE,Consumer Staples,Food Products,-3.6067145519637696,49.160575578498474,-6.266229773482657,-2.274090744358682,0.23800000000000002,-3.267917409306973,49.333362121253444,0.09090917355296778,-3.235235294117647,0.9,49.350030000000004,High,50.0,0.03697,62.5,False,False,False,0,Strong Bearish (0/3)
PAGE,PageGroup plc,Europe,GB,LSE,Industrials,Professional Services,53.042243970512764,2.906272213000037,14.874526590437174,1.8897543468626647,100.0,41.45726397939443,2.6862734429687003,0.09090917355296778,8.27172195892575,0.33,2.05608,Low,10.0,-0.088485,55.0,True,True,True,3,Strong Bullish (3/3)
SDIPB,Sdiptech AB (publ),Europe,SE,OM,Industrials,Commercial Services and Supplies,42.17697054618984,268.2879434206602,30.355737203061647,6.62676696131012,100.0,39.76975239426329,263.7455227679748,0.09090917355296778,20.321144674085854,0.42000000000000004,227.046,High,75.0,0.00039,100.0,True,True,True,3,Strong Bullish (3/3)
AML,Aston Martin Lagonda Global Holdings plc,Europe,GB,LSE,Consumer Discretionary,Automobiles,31.20603994804442,0.7596829712991772,4.177588623115933,1.5019316211186853,100.0,17.00425474229087,0.6774546349578641,0.09090917355296778,2.3937823834196887,0.6599999999999999,0.5928599999999999,Low,9.090909090909092,0.0,54.5,True,True,True,3,Strong Bullish (3/3)
MRN,Mersen S.A.,Europe,FR,ENXTPA,Industrials,Electrical Equipment,8.653582350441896,29.8254083551963,-3.1387954808185783,1.333767674201059,88.22,7.61716208276232,29.540910991718256,0.09090917355296778,9.4408014571949,0.73,30.0415,Medium,66.66666666666667,0.00344,79.25,True,True,True,3,Strong Bullish (3/3)
DATA,GlobalData Plc,Europe,GB,AIM,Industrials,Professional Services,156.15366601811638,2.1004600613485542,122.59383602789464,7.843839859508096,100.0,137.15090073460533,1.9446373860237633,0.09090917355296778,59.3170731707317,0.38,1.3064,Low,100.0,-0.058095,100.0,True,True,True,3,Strong Bullish (3/3)
WSU,WashTec AG,Europe,DE,XTRA,Industrials,Machinery,7.55036642076573,53.667632843962096,5.311313027980482,6.0426281947317015,100.0,6.8622762329050815,53.324275840219634,0.09090917355296778,7.394789579158316,0.9,53.589999999999996,High,100.0,0.00121,91.75,True,True,True,3,Strong Bullish (3/3)
CWR,Ceres Power Holdings plc,Europe,GB,LSE,Industrials,Electrical Equipment,36.83739144671314,4.0284928041912345,-19.711961239507133,1.2101949506570284,85.744,38.9760729818464,4.091455588585558,0.09090917355296778,15.538043478260867,0.24,3.40144,Low,87.5,0.0,93.75,True,True,True,3,Strong Bullish (3/3)
GXI,Gerresheimer AG,Europe,DE,XTRA,Health Care,Life Sciences Tools and Services,52.86023826838365,29.25744960456863,10.922507839534372,1.699234522971102,99.938,40.83028315207582,26.954916195307312,0.09090917355296778,3.428422152560084,0.17000000000000004,19.7962,Low,7.6923076923076925,-0.13506,55.75,True,True,True,3,Strong Bullish (3/3)
2GB,2G Energy AG,Europe,DE,XTRA,Industrials,Electrical Equipment,1.5303018069945202,37.41391621587748,-13.760168310949267,0.1804206048426182,59.806000000000004,2.528681218230432,37.781819028917916,0.09090917355296778,4.559023066485753,0.7,38.53,Low,50.0,-0.05745,68.75,True,True,True,3,Strong Bullish (3/3)
PNE3,PNE AG,Europe,DE,XTRA,Industrials,Electrical Equipment,72.52353899980473,14.733510230583322,67.59384846495692,27.536995288863228,100.0,65.92831201002282,14.170277845655948,0.09090917355296778,34.79625292740047,0.45999999999999996,11.5116,High,100.0,0.0,83.25,True,True,True,3,Strong Bullish (3/3)
RVRC,RVRC Holding AB (publ),Europe,SE,OM,Consumer Discretionary,Specialty Retail,22.14924692537834,80.00775673612281,17.822906661982863,7.748595951651723,100.0,20.12493154989361,78.68183016518032,0.09090917355296778,15.66412213740458,0.76,75.76,High,100.0,0.04135,100.0,True,True,True,3,Strong Bullish (3/3)
CBF,Cyber_Folks S.A.,Europe,PL,WSE,Communication Services,Diversified Telecommunication Services,16.74877756947059,208.74681429421344,9.704154489182233,4.206400453665952,100.0,16.290435797746557,207.92729920637086,0.09090917355296778,13.288590604026847,0.7200000000000001,202.56000000000003,High,80.0,0.0,90.0,True,True,True,3,Strong Bullish (3/3)
MEGP,ME Group International plc,Europe,GB,LSE,Consumer Discretionary,Diversified Consumer Services,70.6879675658875,2.4749755297053686,57.697153640354074,9.136254024499156,100.0,64.26338130468406,2.381819028917919,0.09090917355296778,26.862068965517242,0.38,1.8395,Medium,100.0,0.003225,100.0,True,True,True,3,Strong Bullish (3/3)
TOM2,TomTom N.V.,Europe,NL,ENXTAM,Information Technology,Software,31.054598279347037,6.795180920784143,7.968232451465916,2.4831699452398963,99.556,28.315972090268627,6.653183152880428,0.09090917355296778,14.097396335583415,0.33,5.91595,Low,50.0,-0.021125,83.25,True,True,True,3,Strong Bullish (3/3)
YIT,YIT Oyj,Europe,FI,HLSE,Consumer Discretionary,Household Durables,7.378332011332229,3.0001505963966224,-0.3397701009726053,1.4016497828308323,93.83200000000001,6.051934960934862,2.96309106280852,0.09090917355296778,2.807444523979957,0.74,2.87244,Medium,0.0,-0.21649,54.25,True,True,True,3,Strong Bullish (3/3)
BETCO,Better Collective A/S,Europe,DK,OM,Consumer Discretionary,Hotels Restaurants and Leisure,46.032646322610695,171.29629413642235,15.246903413841915,2.491954317346266,100.0,41.703130215672765,166.21777174298416,0.09090917355296778,11.393350383631713,0.25,130.6644,Low,50.0,-0.01144,83.25,True,True,True,3,Strong Bullish (3/3)
MUM,Mensch und Maschine Software SE,Europe,DE,XTRA,Information Technology,Software,56.82253100114867,59.98461810793937,42.55428596777239,6.627555693079656,100.0,51.6934516281581,58.02274524777047,0.09090917355296778,14.215686274509803,0.25,43.6875,Medium,66.66666666666667,-0.0138,83.25,True,True,True,3,Strong Bullish (3/3)
JHD,James Halstead plc,Europe,GB,AIM,Industrials,Building Products,108.23148626857903,2.7798903416855305,86.87303343928747,8.44800972755148,100.0,98.39981706669533,2.6486375578403827,0.09090917355296778,25.977528089887638,0.24,1.6818,Medium,33.333333333333336,-0.00402,75.0,True,True,True,3,Strong Bullish (3/3)
SLIGR,Sligro Food Group N.V.,Europe,NL,ENXTAM,Consumer Staples,Consumer Staples Distribution and Retail,-10.073903313399843,12.967343142207742,-21.55805800911011,-1.5599318397665272,4.714,-8.479392401438393,13.197271615712584,0.09090917355296778,-6.36615811373093,0.9,13.501999999999999,Medium,40.0,-0.136435,70.0,False,False,False,0,Strong Bearish (0/3)
ASY,Assystem S.A.,Europe,FR,ENXTPA,Industrials,Professional Services,21.1280743710572,51.84281583081248,15.126403711111665,6.268589910766828,100.0,19.541224221665953,51.163643966873025,0.09090917355296778,14.27803738317757,0.63,48.910999999999994,High,80.0,-0.010025,75.0,True,True,True,3,Strong Bullish (3/3)
CIR,CIR S.p.A. - Compagnie Industriali Riunite,Europe,IT,BIT,Consumer Discretionary,Automobile Components,18.45078188608826,0.8599526764930008,12.813724698023053,5.478194108915414,100.0,16.779379140630407,0.8478182925609767,0.09090917355296778,15.504132231404961,0.8400000000000001,0.83856,High,100.0,0.05107,100.0,True,True,True,3,Strong Bullish (3/3)
CHRT,Cohort plc,Europe,GB,AIM,Industrials,Aerospace and Defense,42.29391791132935,17.246022850853116,29.640998731962277,5.80736752794392,100.0,38.85392070993175,16.829095190043727,0.09090917355296778,20.22937293729373,0.46,14.571799999999998,Medium,80.0,0.014175,93.75,True,True,True,3,Strong Bullish (3/3)
GFRD,Galliford Try Holdings plc,Europe,GB,LSE,Industrials,Construction and Engineering,10.900496776929591,6.265878067896522,7.2370422876507625,3.9966758217804172,100.0,9.042646997658016,6.160909555367678,0.09090917355296778,7.008849557522123,0.8799999999999999,6.046,High,66.66666666666667,0.064545,100.0,True,True,True,3,Strong Bullish (3/3)
VOLO,Volati AB (publ),Europe,SE,OM,Industrials,Industrial Conglomerates,50.50795817139853,127.48024057117456,44.44951489877707,13.913833480464575,100.0,45.93757530185381,123.60912628067018,0.09090917355296778,15.159386068476978,0.30000000000000004,97.54,High,100.0,-0.057505,100.0,True,True,True,3,Strong Bullish (3/3)
ALLIGOB,Alligo AB (publ),Europe,SE,OM,Industrials,Trading Companies and Distributors,21.226235085558635,162.68560748481966,17.330990337879616,9.281806408694614,100.0,19.28378666751315,160.07884170780264,0.09090917355296778,12.017883755588675,0.56,150.328,High,66.66666666666667,-0.021875,100.0,True,True,True,3,Strong Bullish (3/3)
JSG,Johnson Service Group PLC,Europe,GB,LSE,Industrials,Commercial Services and Supplies,29.352151733430265,1.8833673292387445,11.663363221399907,3.0748992808404902,100.0,27.4725524473254,1.8560003636330578,0.09090917355296778,13.824175824175825,0.37,1.65728,Medium,80.0,0.011665,90.0,True,True,True,3,Strong Bullish (3/3)
PHN,Pharmanutra S.p.A.,Europe,IT,BIT,Consumer Staples,Personal Care Products,25.869557123130384,82.31869035852728,17.33985948240179,5.598718288023562,100.0,23.538108693034655,80.79392308524467,0.09090917355296778,16.48318042813456,0.55,76.18,High,100.0,0.008645,100.0,True,True,True,3,Strong Bullish (3/3)
PIA,Piaggio & C. SpA,Europe,IT,BIT,Consumer Discretionary,Automobiles,45.34311619036475,2.6001883486456254,3.205110568164666,1.5008163206792724,97.054,28.507572030863564,2.299000463632149,0.09090917355296778,8.69200670765791,0.5,1.9445,Low,37.5,-0.15703,68.75,True,True,True,3,Strong Bullish (3/3)
SNTIA,Sentia ASA,Europe,NO,OB,Industrials,Construction and Engineering,15.87341743153082,80.99551878464004,7.098832973855916,3.02349313142941,100.0,14.43622069296053,79.99091826437942,0.09090917355296778,10.48068669527897,0.66,77.22600000000001,Medium,50.0,0.179305,62.5,True,True,True,3,Strong Bullish (3/3)
BEN,Bénéteau S.A.,Europe,FR,ENXTPA,Consumer Discretionary,Leisure Products,13.985347509092945,8.799668827701975,6.426270630374341,2.6763658105997834,100.0,12.045465495768228,8.649909936273307,0.09090917355296778,5.556994818652851,0.55,8.149000000000001,Medium,42.857142857142854,0.0,64.25,True,True,True,3,Strong Bullish (3/3)
ENRGY,EnergyVision NV,Europe,BE,ENXTBR,Industrials,Electrical Equipment,32.13956041761616,13.499377492263667,27.614013115871504,9.266629595609619,100.0,29.223348272116862,13.201457259479458,0.09090917355296778,13.080657791699297,0.48000000000000004,11.552319999999998,High,66.66666666666667,-0.02529,75.0,True,True,True,3,Strong Bullish (3/3)
AVON,Avon Technologies Plc,Europe,GB,LSE,Industrials,Aerospace and Defense,18.591858681744867,21.08563247361424,8.738056901261706,3.2388880466434906,100.0,17.912379511142394,20.96482107708112,0.09090917355296778,11.709786276715413,0.6000000000000001,19.862000000000002,Medium,40.0,0.02744,70.0,True,True,True,3,Strong Bullish (3/3)
MIPS,Mips AB (publ),Europe,SE,OM,Consumer Discretionary,Leisure Products,111.83670062067775,518.9999165206605,78.05765915261756,5.35124508269451,100.0,100.64944214792853,491.5911332624249,0.09090917355296778,20.357142857142858,0.19,294.875,Low,100.0,-0.023675,93.75,True,True,True,3,Strong Bullish (3/3)
XFAB,X-FAB Silicon Foundries SE,Europe,BE,ENXTPA,Information Technology,Semiconductors and Semiconductor Equipment,9.75568102404172,5.099248940376978,-2.53285452198503,1.2931344797446027,89.404,8.928509662552552,5.0608185589221915,0.09090917355296778,5.34894532931554,0.6399999999999999,4.894512,Medium,25.0,-0.441815,59.5,True,True,True,3,Strong Bullish (3/3)
MARR,MARR S.p.A.,Europe,IT,BIT,Consumer Staples,Consumer Staples Distribution and Retail,23.052240580012295,11.71457330321717,9.264635851803884,2.2888318352982564,100.0,20.3399726541829,11.456365396678212,0.09090917355296778,6.4600840336134455,0.5,10.135,Low,60.0,-0.02452,75.0,True,True,True,3,Strong Bullish (3/3)
PNL,PostNL N.V.,Europe,NL,ENXTAM,Industrials,Air Freight and Logistics,-15.049072350148121,1.0083675112037418,-26.885095905022276,-2.1898750482620994,0.198,-14.321832733281356,1.0169998454559503,0.09090917355296778,-12.283066554338669,0.9,1.0412,Low,28.571428571428573,-0.09283,39.25,False,False,False,0,Strong Bearish (0/3)
BYS,Bystronic AG,Europe,CH,SWX,Industrials,Machinery,11.09332167046815,296.0637022517976,0.7213364689413234,1.8574200870430146,96.382,9.244422526399347,291.13638603285426,0.09090917355296778,7.416510318949344,0.5900000000000001,286.265,Medium,20.0,0.0,40.0,True,True,True,3,Strong Bullish (3/3)
MILDEF,MilDef Group AB (publ),Europe,SE,OM,Industrials,Aerospace and Defense,56.759526803892214,213.97675408731286,43.6489746349881,5.993608733389304,100.0,47.619090908697366,201.5000590903719,0.09090917355296778,18.714285714285715,0.39,162.04500000000002,Medium,66.66666666666667,0.009515,93.75,True,True,True,3,Strong Bullish (3/3)
SNT,Synektik Spólka Akcyjna,Europe,PL,WSE,Health Care,Health Care Technology,3.100531614087521,306.00237783061175,0.4920073441381459,1.750699239338399,98.672,2.5499288066996395,304.36818869828454,0.09090917355296778,1.7284366576819408,0.9,301.93,High,80.0,0.075165,100.0,True,True,True,3,Strong Bullish (3/3)
FFARM,ForFarmers N.V.,Europe,NL,ENXTAM,Consumer Staples,Food Products,-0.33778014569008236,6.747132284136781,-12.985977110947486,-0.044682686171044976,48.058,-0.26856476677390423,6.751818165289406,0.09090917355296778,-0.2658788774002954,0.9,6.752,Low,100.0,0.133335,100.0,False,False,False,0,Strong Bearish (0/3)
1AT,Atal S.A.,Europe,PL,WSE,Consumer Discretionary,Household Durables,10.99373468359735,64.82034105522085,4.316025702782642,2.9309042715711335,100.0,10.585314728770207,64.5818238016018,0.09090917355296778,9.23972602739726,0.7100000000000001,63.796,High,60.0,-0.041785,80.0,True,True,True,3,Strong Bullish (3/3)
IBST,Ibstock plc,Europe,GB,LSE,Materials,Construction Materials,9.676572747084391,1.4433436973516307,2.5783467278001875,2.138166051635946,99.87,7.944190698017696,1.420545549585913,0.09090917355296778,6.401215805471124,0.8099999999999999,1.4002400000000002,Medium,40.0,-0.074665,67.5,True,True,True,3,Strong Bullish (3/3)
MMGRB,Momentum Group AB (publ),Europe,SE,OM,Industrials,Trading Companies and Distributors,28.888332065318338,165.49261837186876,25.995435682872824,17.874196299586423,100.0,26.444374082580552,162.35457632203344,0.09090917355296778,17.21028037383178,0.5800000000000001,150.49800000000002,High,75.0,-0.08155,91.75,True,True,True,3,Strong Bullish (3/3)
ENC,ENCE Energía y Celulosa S.A.,Europe,ES,BME,Materials,Paper and Forest Products,43.99496898553604,3.51635714262679,21.529995324414248,3.4877946582253285,100.0,37.07098895333548,3.3472735502404527,0.09090917355296778,9.893529893529895,0.2,2.6836,Low,44.44444444444444,0.0,69.5,True,True,True,3,Strong Bullish (3/3)
FACC,FACC AG,Europe,AT,WBAG,Industrials,Aerospace and Defense,5.8012858663375,13.669526133930805,-3.1441845186210085,1.0437554892191596,83.78,4.960601188455286,13.560909673548423,0.09090917355296778,4.040247678018576,0.9,13.442,Medium,100.0,0.08368,100.0,True,True,True,3,Strong Bullish (3/3)
RECT,Recticel SA/NV,Europe,BE,ENXTBR,Industrials,Building Products,24.068986593977428,13.002429795048835,11.393541579024616,3.433526607794743,100.0,19.2574776037775,12.498183652875882,0.09090917355296778,15.849236641221374,0.55,12.141,Medium,80.0,-0.133205,85.0,True,True,True,3,Strong Bullish (3/3)
NEDAP,Nedap N.V.,Europe,NL,ENXTAM,Information Technology,Electronic Equipment Instruments and Components,1.5534996236524021,90.99193566279256,-1.4934371097322177,0.8526150101081429,78.714,1.4204558367651205,90.87272842974154,0.09090917355296778,1.4062499999999998,0.8999999999999999,90.86,High,0.0,0.08677,50.0,True,True,True,3,Strong Bullish (3/3)
SBT,Oeneo SA,Europe,FR,ENXTPA,Materials,Containers and Packaging,6.768048402420075,9.801306843342163,3.7399833330642305,2.9319856906180757,100.0,6.139835250854039,9.7436368760284,0.09090917355296778,2.7189542483660127,0.7799999999999999,9.429599999999999,High,33.333333333333336,-0.012215,58.25,True,True,True,3,Strong Bullish (3/3)
PEXIP,Pexip Holding ASA,Europe,NO,OB,Information Technology,Software,18.135525736602606,75.01605884274265,12.723189699713652,5.641279438773408,100.0,16.463866076521715,73.95455495859129,0.09090917355296778,14.488188976377954,0.8,72.7,High,100.0,0.09677,87.5,True,True,True,3,Strong Bullish (3/3)
RAYB,RaySearch Laboratories AB (publ),Europe,SE,OM,Health Care,Health Care Technology,80.95996054846802,330.07096804040566,65.97234664949218,9.049243101975508,100.0,73.56466017773042,316.5819401641803,0.09090917355296778,8.092105263157894,0.09999999999999999,197.16,Medium,50.0,-0.02244,100.0,True,True,True,3,Strong Bullish (3/3)
ADX,Audax Renovables S.A.,Europe,ES,BME,Utilities,Independent Power and Renewable Electricity Producers,81.89315670878867,2.3500595846775494,79.23918115790599,51.87766216752663,100.0,74.44419939554165,2.253819056190398,0.09090917355296778,22.928792569659443,0.28,1.58824,High,66.66666666666667,-0.087685,100.0,True,True,True,3,Strong Bullish (3/3)
STORYB,Storytel AB (publ),Europe,SE,OM,Consumer Staples,Media,39.35820593916013,110.99881103054105,30.740380756038196,6.260465735853228,100.0,35.7815767845014,108.15002590885537,0.09090917355296778,14.887005649717516,0.45,91.50750000000001,Medium,100.0,0.023845,91.75,True,True,True,3,Strong Bullish (3/3)
AUB,Aubay Société Anonyme,Europe,FR,ENXTPA,Information Technology,IT Services,42.703656829896055,63.50312728930374,27.440601510321695,4.987658558573597,100.0,42.08379719530639,63.22728975191134,0.09090917355296778,20.730337078651687,0.45,53.725,Medium,100.0,0.03639,95.0,True,True,True,3,Strong Bullish (3/3)
YNGA,Young & Co.'s Brewery P.L.C.,Europe,GB,AIM,Consumer Discretionary,Hotels Restaurants and Leisure,45.21718852445079,12.750069152446777,24.268994724494995,4.027288548421734,100.0,44.38500618103722,12.677003542695067,0.09090917355296778,20.378132118451024,0.36,10.5692,Medium,100.0,0.01371,95.75,True,True,True,3,Strong Bullish (3/3)
UBI,Ubisoft Entertainment SA,Europe,FR,ENXTPA,Communication Services,Entertainment,88.75899136394798,7.822172602122005,6.745589296037845,1.4465654241431247,97.584,49.9298453201145,6.213092790065545,0.09090917355296778,5.370656370656371,0.26,4.36656,Low,6.25,0.0,47.0,True,True,True,3,Strong Bullish (3/3)
OVZON,Ovzon AB (publ),Europe,SE,OM,Communication Services,Diversified Telecommunication Services,6.4179717453310685,56.82719691200679,-8.03493514053303,0.74786720789192,75.86,5.788224533335014,56.490911900800896,0.09090917355296778,5.47565543071161,0.86,56.32399999999999,Low,66.66666666666667,0.59388,100.0,True,True,True,3,Strong Bullish (3/3)
RBW,Rainbow Tours S.A.,Europe,PL,WSE,Consumer Discretionary,Hotels Restaurants and Leisure,17.24291580308686,189.11282319037912,8.539115034029967,3.046347465062014,100.0,15.090471927344742,185.64093121880708,0.09090917355296778,11.043087414755114,0.75,179.11249999999998,Medium,80.0,0.00056,100.0,True,True,True,3,Strong Bullish (3/3)
CRW,Craneware plc,Europe,GB,AIM,Health Care,Health Care Technology,116.35378597315129,29.964999357281453,106.72099248058132,15.812699581287601,100.0,104.04210311576756,28.259831281533806,0.09090917355296778,34.324794223826714,0.32,18.603984,High,83.33333333333333,0.002635,100.0,True,True,True,3,Strong Bullish (3/3)
SBO,SBO AG,Europe,AT,WBAG,Energy,Energy Equipment and Services,-5.8893345786860785,33.07989889559184,-21.1220654023708,-0.7285526692431574,29.582000000000004,-4.422608443117344,33.59545313224425,0.09090917355296778,4.157894736842105,0.7899999999999999,36.6115,Medium,60.0,-0.226365,70.0,False,False,True,1,Bearish (1/3)
APR,Auto Partner SA,Europe,PL,WSE,Consumer Discretionary,Specialty Retail,28.59017758115553,22.966205715994377,20.001640116891586,5.142180298003704,100.0,25.993610111026893,22.502458765829402,0.09090917355296778,14.029115341545353,0.54,20.3656,Medium,50.0,0.003535,83.25,True,True,True,3,Strong Bullish (3/3)
